Pressure,Temp,nbot,fe_mant,feO_mant,S_mant,silicate_olivine%,ol_frac,C_metal,cf,Liq_frac,ave_ni,ni_err,ave_co,co_err,ave_cr,cr_err,ave_nb,nb_err,ave_w,w_err,ave_v,v_err,ave_mo,mo_err,ave_si,si_err,ave_mn,mn_err,ni_act,fe_act,Ol_D_Cr,Ol_D_V,Ol_D_Ni,Ol_D_Co
0.5,1859.891,2.057,0.300,0.386,0.001,0.2000,0.1263,5.405,0.36836,0.50531,29997.007710300953,15686.776388045193,3916.445413101119,1655.9425460640587,7.568072478060887,0.8577640761917323,1.3048007686659662,0.44018046314270337,15836947.72626348,24119097.851065554,8.520179452052803,1.319542328395023,8811876.97161324,6396714.191874979,0.05950762193684773,0.005125980135112516,0.28085286759543054,0.021354969266287993,1.21932,0.52401,0.85000,4.16264,1.40921,0.80697
0.5,1849.883,1.908,0.300,0.386,0.001,0.3000,0.1895,0.001,0.36836,0.44215,51761.102321938684,21560.300906735385,6610.35981676237,2503.6103511752167,5.6903927634560665,0.5724389824314042,1.3619463203718019,0.4567112150317466,11111383.96497434,16812298.244212702,1.659602501158137,0.18878403811976058,3215268.4783590264,2335509.3311438295,0.3115742326519798,0.026927528760987765,0.2359787841446213,0.017980592976271515,1.25220,0.55224,0.85000,5.28704,1.70069,0.87544
0.5,1849.883,1.908,0.300,0.386,0.001,0.3000,0.1895,1.000,0.36836,0.44215,45025.69962830673,18745.921376290557,5889.854143279217,2225.6689001972522,5.906088649924449,0.6004481561251713,1.4642872193676548,0.49600197682592745,13711755.334072724,20751639.5204527,2.1911499719250678,0.254147452358449,4232646.872924063,3075404.173313833,0.24230484498762359,0.02082922019414623,0.24413572795906527,0.018610797651740247,1.25220,0.55224,0.85000,5.13395,1.70069,0.87544
0.5,1849.883,1.908,0.300,0.386,0.001,0.3000,0.1895,2.000,0.36836,0.44215,39208.72678421443,16315.921500683606,5254.605902015009,1980.6618784186394,6.123295712607433,0.6290494478839063,1.5126981608662498,0.5148295562516678,15949666.646950586,24143466.705438975,2.8598895565720577,0.3401617162286416,5371160.813853815,3903626.4094931334,0.18444161067176917,0.01579464299723115,0.2525764611345597,0.019263924470323365,1.25220,0.55224,0.85000,4.92955,1.70069,0.87544
0.5,1849.883,1.908,0.300,0.386,0.001,0.3000,0.1895,3.000,0.36836,0.44215,34174.81424515317,14213.581094697398,4693.3088612388565,1764.225431771886,6.341395443537388,0.6581615553070562,1.5074489409121086,0.5127815333670775,17576498.502532747,26610536.85456541,3.6908895128818875,0.4531720309289077,6586702.822807929,4788057.494523503,0.13773420876971618,0.011764975265611684,0.26130613316765283,0.01994048731889628,1.25220,0.55224,0.85000,4.68606,1.70069,0.87544
0.5,1849.883,1.908,0.300,0.386,0.001,0.3000,0.1895,4.000,0.36836,0.44215,29812.961006648646,12392.374599714147,4196.476841536042,1572.6981114840194,6.560184131580336,0.6877553739988229,1.4542308250704918,0.4921123422903026,18443689.885503814,27927084.39571054,4.71198476720422,0.6016072506117203,7829073.57356543,5692111.707285792,0.10110656313933263,0.008622687157513288,0.270323903929662,0.02064053283988418,1.25220,0.55224,0.85000,4.41474,1.70069,0.87544
0.5,1849.883,1.908,0.300,0.386,0.001,0.3000,0.1895,5.000,0.36836,0.44215,26032.716080988008,10814.381420833175,3756.3434022934425,1403.0818907143444,6.779651971697561,0.7178273142424801,1.3623545870225424,0.4568679843969827,18518904.680348862,28043576.741202798,5.9529799297583565,0.796439626583164,9047565.874283351,6578822.866013685,0.07309898153540578,0.006228303704576242,0.27961930889504155,0.02136335730270919,1.25220,0.55224,0.85000,4.12574,1.70069,0.87544
0.5,1849.883,1.908,0.300,0.386,0.001,0.3000,0.1895,5.381,0.36836,0.44215,24742.405258907045,10280.9438728895,3603.1849487241493,1344.4052541024078,6.8625376774581985,0.7293051990461803,1.3202131739643423,0.4407817603551843,18351498.99102239,27790500.37979928,6.478880674103268,0.8838077507137968,9495761.074887162,6905188.413826452,0.06457729186782013,0.005499841468263574,0.2831458525161651,0.021639060464404596,1.25220,0.55224,0.85000,4.01294,1.70069,0.87544
0.5,1839.873,1.753,0.300,0.386,0.001,0.4000,0.2527,0.001,0.36836,0.37898,40325.321821613434,12500.248838578063,5936.335282603357,1906.6134839395197,5.149566901337386,0.4888808595505587,1.4158878749596813,0.4718403261687953,13320097.779217532,20017993.805612236,1.2778917860728736,0.14287170132672766,3484017.637931286,2535157.6810172875,0.3429927203866064,0.02947127406003953,0.2428106770546605,0.01860161351105517,1.29159,0.58472,0.85000,5.09144,2.06435,0.96087
0.5,1839.873,1.753,0.300,0.386,0.001,0.4000,0.2527,1.000,0.36836,0.37898,35097.871313388896,10873.630895614358,5290.997507078056,1695.6444850164587,5.347955304133595,0.5125718790058231,1.523224651237993,0.5129686073112106,16512575.575263983,24821935.739198852,1.6931308091929307,0.19158169347060625,4609876.328140926,3355422.871514953,0.26686029888007395,0.02278836605352635,0.25122453455346333,0.019255601341292623,1.29159,0.58472,0.85000,4.94399,2.06435,0.96087
0.5,1839.873,1.753,0.300,0.386,0.001,0.4000,0.2527,2.000,0.36836,0.37898,30578.05218372374,9467.825535064125,4721.594491781707,1509.5504049803208,5.547893637729312,0.5367654532362369,1.5743232906975704,0.5328117251656811,19287259.90306425,28999313.355558015,2.2199285485313585,0.25515189435649577,5877561.930890764,4279304.235929073,0.20319017378278975,0.017273919211271683,0.25994109551929295,0.019934201849487458,1.29159,0.58472,0.85000,4.74691,2.06435,0.96087
0.5,1839.873,1.753,0.300,0.386,0.001,0.4000,0.2527,3.000,0.36836,0.37898,26661.406766751767,8250.171583493675,4218.005801904238,1345.0168480021075,5.7487618746878235,0.5613876080506344,1.5693435254694423,0.5308717637197464,21331024.120104883,32078174.423692156,2.8807005948790554,0.3378933550630435,7238186.472189229,5271142.374866627,0.15174162825824708,0.012861499539498271,0.2689690746605534,0.02063822420423439,1.29159,0.58472,0.85000,4.51198,2.06435,0.96087
0.5,1839.873,1.753,0.300,0.386,0.001,0.4000,0.2527,4.000,0.36836,0.37898,23263.014213394035,7194.095920130039,3771.81376735742,1199.2862176471408,5.950325094661441,0.5864086849641911,1.5141474850942163,0.5094642951708833,22450290.744325455,33766279.68474523,3.7010444368680475,0.4455620837240942,8634839.760569802,6289383.81282545,0.11136369056223439,0.009421375559962811,0.2783096656755537,0.021367889016041957,1.29159,0.58472,0.85000,4.25009,2.06435,0.96087
0.5,1839.873,1.753,0.300,0.386,0.001,0.4000,0.2527,5.000,0.36836,0.37898,20314.13243641545,6278.077279971488,3376.179542006918,1070.1173639824651,6.152538998140087,0.6118218214107972,1.4184318281822414,0.4728090052389288,22595061.598897398,33987629.04932962,4.709335963180242,0.585779898756671,10009263.478105502,7291474.001622567,0.08047415585201245,0.0068005404207345365,0.287952705758613,0.022122526893577733,1.29159,0.58472,0.85000,3.97105,2.06435,0.96087
0.5,1839.873,1.753,0.300,0.386,0.001,0.4000,0.2527,5.356,0.36836,0.37898,19374.836084023245,5990.521018364048,3247.585817471012,1028.5254551302146,6.2237697347692285,0.6208624409231143,1.3774554503719203,0.4571869566202252,22423268.519046076,33729840.24674091,5.109972414297287,0.6440172191013513,10483570.701385256,7637525.813868262,0.07166445000310388,0.0060531598474216535,0.29137204350006213,0.02239166915454357,1.29159,0.58472,0.85000,3.86917,2.06435,0.96087
0.5,1829.863,1.591,0.300,0.386,0.001,0.5000,0.3158,0.001,0.36836,0.31582,29872.868701155865,6485.584719209822,5182.809248813904,1340.786513712985,4.66085946142939,0.4187599049337786,1.5298050094987172,0.509875476027925,16955764.076756816,25283572.513937633,1.0172552287343612,0.11283966299278882,3880321.451630835,2828668.3165343655,0.38600115413955116,0.03318099773182499,0.25711890043495056,0.019815696062068233,1.33925,0.62192,0.85000,4.90379,2.52812,1.06981
0.5,1829.863,1.591,0.300,0.386,0.001,0.5000,0.3158,1.000,0.36836,0.31582,26023.74431094961,5646.315308889508,4621.786604063807,1193.2050479738452,4.843527165194327,0.43879106842923093,1.6468322422331994,0.5551137155150558,21131625.108749967,31518846.58382149,1.3516951047969912,0.1511626425236633,5165000.5396492835,3766404.4208057593,0.3005657959591258,0.02564820686713771,0.26602478248328393,0.020513032248308905,1.33925,0.62192,0.85000,4.76179,2.52812,1.06981
0.5,1829.863,1.591,0.300,0.386,0.001,0.5000,0.3158,2.000,0.36836,0.31582,22690.629990521695,4919.990875916598,4126.306328766994,1062.9130742635998,5.027803597442377,0.4592458843916736,1.702953004423992,0.577117253764231,24804254.906029515,37005768.44963733,1.7788567921452532,0.20097821057516788,6622450.297219527,4830622.282872715,0.22900289566161913,0.019436539031494948,0.2752622952439719,0.021237591169212006,1.33925,0.62192,0.85000,4.57181,2.52812,1.06981
0.5,1829.863,1.591,0.300,0.386,0.001,0.5000,0.3158,3.000,0.36836,0.31582,19797.019506373064,4289.825371995223,3687.5543236954277,947.5851487274683,5.213057601433627,0.48005601808937365,1.6981890277208258,0.57524333114321,27552382.47748599,41114275.382120445,2.3186957453320756,0.26543589407754264,8197031.491215162,5980670.6463915035,0.17108738112921684,0.014467874928624308,0.2848456759302506,0.021990647299060744,1.33925,0.62192,0.85000,4.34518,2.52812,1.06981
0.5,1829.863,1.591,0.300,0.386,0.001,0.5000,0.3158,4.000,0.36836,0.31582,17281.4494016198,3742.3148484707704,3298.2830485744084,845.3076834586805,5.399013460840702,0.5011904637533348,1.6387889338833788,0.5519803653096491,29104892.755781032,43438176.051225424,2.9944647135149918,0.34868987985319577,9821984.072418287,7167711.274126076,0.12557372796646732,0.010594397488486354,0.2947794978644841,0.02277271570241638,1.33925,0.62192,0.85000,4.09241,2.52812,1.06981
0.5,1829.863,1.591,0.300,0.386,0.001,0.5000,0.3158,5.000,0.36836,0.31582,15094.680113336894,3266.630232391772,2952.6704662176126,754.5422985140907,5.585583698039106,0.5226386240440142,1.5352263836445939,0.5119557012727515,29379212.005601093,43853011.85286458,3.832587997084231,0.4562185332258746,11427711.818858076,8340802.930396044,0.09072169805271245,0.007643389057401483,0.30505432453595954,0.02358320659880466,1.33925,0.62192,0.85000,3.82300,2.52812,1.06981
0.5,1829.863,1.591,0.300,0.386,0.001,0.5000,0.3158,5.332,0.36836,0.31582,14448.004432141961,3128.621061406676,2848.355571594009,727.5195820070015,5.646530759434364,0.5297085791827719,1.4940438467927422,0.4961069889720444,29199951.0771163,43586406.320532754,4.142686084909122,0.497307697186986,11945078.91196348,8719047.175280683,0.08145205116031357,0.006858648662394058,0.30844204018163146,0.023852152008774902,1.33925,0.62192,0.85000,3.73145,2.52812,1.06981
0.5,1819.852,1.424,0.300,0.386,0.001,0.6000,0.3790,0.001,0.36836,0.25266,21156.758218543197,3094.3886120497514,4363.333030198984,850.617037114036,4.220335586721436,0.3601773036888599,1.7410196351249692,0.5861635455043328,23260076.837739453,34384487.853076376,0.8308951783735622,0.0918182493730231,4492068.430832964,3280658.100312055,0.44546930695479775,0.03867466918305348,0.28390990895830964,0.022032540697032275,1.39757,0.66422,0.85000,4.72438,3.13634,1.21268
0.5,1819.852,1.424,0.300,0.386,0.001,0.6000,0.3790,1.000,0.36836,0.25266,18454.708030735917,2697.479339208316,3893.9694536433644,757.7147362919752,4.388771682139465,0.37712831052938245,1.8754357123313863,0.6394363739149681,29168507.824306764,43131235.571721114,1.106766181978933,0.12308077596970407,6021263.387376888,4399005.9370896,0.3472964224253255,0.02988390092474172,0.29370451987198737,0.02280689754149095,1.39757,0.66422,0.85000,4.58763,3.13634,1.21268
0.5,1819.852,1.424,0.300,0.386,0.001,0.6000,0.3790,2.000,0.36836,0.25266,16110.530612696479,2353.3661170624937,3478.977358829326,675.6120336135026,4.558907238495664,0.39443459546980786,1.9404414329110298,0.6655993691236628,34439843.485845976,50939657.18335425,1.46118831356284,0.16368614836532383,7772353.599183263,5680138.822530726,0.26490048998556387,0.02264188840907921,0.30387597189385007,0.023612637033329262,1.39757,0.66422,0.85000,4.40450,3.13634,1.21268
0.5,1819.852,1.424,0.300,0.386,0.001,0.6000,0.3790,3.000,0.36836,0.25266,14070.62446016306,2054.125176318122,3110.9298554781326,602.8334661518965,4.730091321205568,0.41203208180149875,1.935864961383371,0.6637510785755838,38459844.9438619,56898968.42487651,1.9120085404169176,0.2160925313249838,9679887.816297332,7076163.509665146,0.19807764148096463,0.016851881758859256,0.3144475812539399,0.024451813836352067,1.39757,0.66422,0.85000,4.18590,3.13634,1.21268
0.5,1819.852,1.424,0.300,0.386,0.001,0.6000,0.3790,4.000,0.36836,0.25266,12292.608271410956,1793.479231741764,2783.808080376145,538.1816292821136,4.901996169808632,0.42988765323480477,1.8686821755304794,0.6367378825852648,40813870.22053215,60393191.30425157,2.4803471322358144,0.283481531109374,11661986.81246107,8527069.079193374,0.14546076526214807,0.012338379171612452,0.3254299411307471,0.025325477356019338,1.39757,0.66422,0.85000,3.94196,3.13634,1.21268
0.5,1819.852,1.424,0.300,0.386,0.001,0.6000,0.3790,5.000,0.36836,0.25266,10743.07432028353,1566.4719287113296,2492.8553430715533,480.7088396944848,5.074479048616559,0.44798636531713737,1.7507733489341335,0.5899962468755677,41353629.16506143,61200856.517467804,3.190665843586371,0.3699807501820182,13631075.737124488,9968620.103281597,0.10510445618464206,0.008899121428475074,0.3368154314492089,0.026233228992878072,1.39757,0.66422,0.85000,3.68183,3.13634,1.21268
0.5,1819.852,1.424,0.300,0.386,0.001,0.6000,0.3790,5.307,0.36836,0.25266,10320.03666389227,1505.8105574086364,2411.848295886247,465.00263773258433,5.1263831867001555,0.4534763142368401,1.707454546753757,0.5728974549742348,41166917.904232554,60926168.325198,3.433600878033493,0.40022179289652804,14220188.067648513,10400232.941181855,0.0951534111062794,0.008051357582813416,0.3402852859994808,0.026511907455318267,1.39757,0.66422,0.85000,3.60006,3.13634,1.21268
0.5,1878.906,2.319,0.300,0.386,1,0.0100,0.0063,0.001,0.36836,0.62532,76172.76503135839,52369.832081675486,7988.355047693323,4039.0972565581983,7.7548788174174605,0.9378485146232828,1.5243703264485717,0.5377468617905166,7410647.845170699,11372486.57139308,5.483253005950813,0.8998477176413765,2783490.7411079532,2012754.9051435436,0.22034820984894304,0.019618819428920527,0.260034094882408,0.019564952095781206,1.17032,0.48030,0.85000,5.84950,0.99284,0.70916
0.5,1878.906,2.319,0.300,0.386,1,0.0100,0.0063,1.000,0.36836,0.62532,66261.02818401258,45543.76676996409,7115.419842848027,3588.9852782266985,8.020757767651311,0.981706312221606,1.6178762549806356,0.5759239369293186,8949782.119442198,13736844.46564937,7.032520186765871,1.252289973011067,3582857.6809129342,2591364.676103273,0.1714863135351068,0.0152218877319009,0.26796055430499,0.02017118830852485,1.17032,0.48030,0.85000,5.66844,0.99284,0.70916
0.5,1878.906,2.319,0.300,0.386,1,0.0100,0.0063,2.000,0.36836,0.62532,57718.29815441797,39659.505101364564,6347.36237844639,3192.961698193225,8.287900578696837,1.026398973082047,1.6522542030099703,0.5901083666739738,10213184.058919303,15678303.554238262,8.857986179955722,1.7117830430501537,4454945.252773592,3222728.02922946,0.13072405511424554,0.011579191549908337,0.2761504865790313,0.020798540953335148,1.17032,0.48030,0.85000,5.43357,0.99284,0.70916
0.5,1878.906,2.319,0.300,0.386,1,0.0100,0.0063,3.000,0.36836,0.62532,50343.721537472884,34579.07548489793,5670.367150962012,2843.9178733948393,8.555736640464326,1.0718273004012713,1.6298931168445752,0.5808728628405924,11070520.697407579,16996351.221880347,10.971555286171016,2.2975732846337076,5365562.471356748,3882060.426990408,0.09784343438937339,0.008654864318077675,0.28459863012579245,0.021446703822697862,1.17032,0.48030,0.85000,5.15825,0.99284,0.70916
0.5,1878.906,2.319,0.300,0.386,1,0.0100,0.0063,4.000,0.36836,0.62532,43968.49516171308,30186.52611360159,5072.5498533766795,2535.739848509354,8.824178918511814,1.1179709415622214,1.5584567766693067,0.5515943557361771,11456419.884559195,17590273.835633595,13.381901861829313,3.0290889464394377,6278633.875401979,4543201.146774542,0.07205191203287865,0.0063680861977195745,0.293297739949746,0.022115213114754263,1.17032,0.48030,0.85000,4.85467,0.99284,0.70916
0.5,1878.906,2.319,0.300,0.386,1,0.0100,0.0063,5.000,0.36836,0.62532,38453.03618170701,26385.95936804335,4544.0084002755375,2263.333259903989,9.093324982851541,1.1648415624747512,1.4488170892267243,0.5073311543982552,11372634.913438303,17462573.981315885,16.093046198448988,3.9248766002314164,7159391.517298435,5180937.872141447,0.052302454986685495,0.004620301789302164,0.3022349921721798,0.02280317199612759,1.17032,0.48030,0.85000,4.53366,0.99284,0.70916
0.5,1878.906,2.319,0.300,0.386,1,0.0100,0.0063,5.451,0.36836,0.62532,36213.43349624058,24841.99637424493,4325.861841388599,2150.8729497102563,9.214564684232421,1.186202667293193,1.3908915446379568,0.4841488674486087,11194756.975855676,17189489.263694264,17.41055649466678,4.386462325503215,7537945.417450399,5455187.33275674,0.04521467654743404,0.003993007742071365,0.3062628923293589,0.02311472761372631,1.17032,0.48030,0.85000,4.38570,0.99284,0.70916
0.5,1869.899,2.198,0.300,0.386,1,0.1000,0.0632,0.001,0.36836,0.56848,69532.51802805591,43082.036183753284,7571.744503297054,3578.965533049106,7.091931456704089,0.810909297251807,1.4745263213890638,0.5120870233971833,7779685.385887096,11897289.05859687,3.5023213836368017,0.46200276419103276,2861444.339796443,2072059.0903242594,0.22764209689303297,0.02003291176669042,0.2555195837538925,0.019303536229783078,1.19163,0.49953,0.85000,5.65418,1.17146,0.75112
