Pressure,Temp,nbot,fe_mant,feO_mant,S_metal,silicate_olivine%,ol_frac,C_metal,cf,Liq_frac,ave_ni,ni_err,ave_co,co_err,ave_cr,cr_err,ave_nb,nb_err,ave_w,w_err,ave_v,v_err,ave_mo,mo_err,ave_si,si_err,ave_mn,mn_err,ni_act,fe_act,Ol_D_Cr,Ol_D_V,Ol_D_Ni,Ol_D_Co
3,1897.411,2.44,10,12.865,6,0.3,0.214,4,0.28667,0.49933,363.5643969,111.6718463,63.39232776,9.734172449,0.211073322,0.014816281,0.000156636,4.91E-05,84.34481655,43.41192098,0.056512603,0.006149133,2233.940414,1461.273494,0.000127218,9.96E-06,0.011650356,0.000869006,1.42354,0.55793,0.85,0.67738,2.20565,0.99406
3,1897.411,2.44,10,12.865,6,0.3,0.214,5,0.28667,0.49933,319.2850154,95.28306383,56.89051748,8.369106659,0.215802158,0.015148371,0.000139285,4.37E-05,80.35153176,40.54443444,0.066977018,0.00728661,2445.857179,1612.509529,9.29E-05,7.27E-06,0.011826523,0.000882139,1.42354,0.55793,0.85,0.62773,2.20565,0.99406
3,1897.411,2.44,10,12.865,6,0.3,0.214,5.495,0.28667,0.49933,300.4611788,88.57650634,54.05111156,7.794926024,0.217898087,0.015297258,0.000131341,4.12E-05,77.53648474,38.54936354,0.071868152,0.007819906,2541.571148,1681.025445,8.05E-05,6.30E-06,0.01190586,0.000888065,1.42354,0.55793,0.85,0.60313,2.20565,0.99406
3,1884.363,2.316,10,12.865,6,0.4,0.2853,0.001,0.28667,0.428,496.1613711,127.8986064,90.00215176,14.45854813,0.173915206,0.012271434,0.000189889,5.89E-05,76.44857431,37.39345519,0.022869835,0.00250631,1363.281899,847.032987,0.00044599,3.47E-05,0.011244997,0.000844123,1.47971,0.59218,0.85,0.82132,2.62108,1.09165
3,1884.363,2.316,10,12.865,6,0.4,0.2853,1,0.28667,0.428,430.7861224,108.7004454,79.9458755,12.30143546,0.178078348,0.012564757,0.000189022,5.87E-05,85.7951525,43.97994566,0.028655972,0.003139598,1636.547438,1040.070831,0.000345454,2.69E-05,0.011394494,0.000855335,1.47971,0.59218,0.85,0.78571,2.62108,1.09165
3,1884.363,2.316,10,12.865,6,0.4,0.2853,2,0.28667,0.428,375.0908828,92.5083351,71.19796743,10.49609697,0.182296096,0.012861927,0.000182033,5.65E-05,91.81087035,48.36487545,0.035441407,0.003881841,1913.754446,1237.096363,0.000262732,2.04E-05,0.011553947,0.000867295,1.47971,0.59218,0.85,0.74452,2.62108,1.09165
3,1884.363,2.316,10,12.865,6,0.4,0.2853,3,0.28667,0.428,327.5091233,78.8332559,63.56786457,8.981929454,0.18656351,0.013162596,0.000170182,5.28E-05,94.14112879,50.08987351,0.043291411,0.004740074,2185.388723,1430.956039,0.000196667,1.53E-05,0.011722438,0.000879934,1.47971,0.59218,0.85,0.69959,2.62108,1.09165
3,1884.363,2.316,10,12.865,6,0.4,0.2853,4,0.28667,0.428,286.7102382,67.25961422,56.88940897,7.70800081,0.190880122,0.013466731,0.000154921,4.81E-05,92.89717308,49.16036959,0.052262221,0.005720376,2442.654171,1615.074545,0.000145159,1.13E-05,0.011899321,0.000893202,1.47971,0.59218,0.85,0.65244,2.62108,1.09165
3,1884.363,2.316,10,12.865,6,0.4,0.2853,5,0.28667,0.428,251.6071006,57.44670887,51.02472218,6.632953661,0.195245749,0.013774322,0.000137682,4.27E-05,88.55249446,45.96134906,0.0623923,0.006826932,2677.719229,1783.626964,0.000105813,8.23E-06,0.012084063,0.000907061,1.47971,0.59218,0.85,0.60438,2.62108,1.09165
3,1884.363,2.316,10,12.865,6,0.4,0.2853,5.464,0.28667,0.428,237.8820083,53.79583299,48.6586889,6.216827624,0.197038469,0.01390188,0.000130356,4.04E-05,85.67737509,43.87011084,0.066797861,0.007309057,2777.641652,1855.486975,9.26E-05,7.20E-06,0.012161216,0.000912862,1.47971,0.59218,0.85,0.58207,2.62108,1.09165
3,1871.078,2.185,10,12.865,6,0.5,0.3567,0.001,0.28667,0.35667,376.5757556,70.50500309,78.95220744,10.76256293,0.15695058,0.011145132,0.00019498,5.99E-05,88.28553571,45.28392952,0.020825274,0.002300014,1533.458783,970.1352761,0.00052288,4.05E-05,0.011785434,0.000890454,1.54429,0.63211,0.85,0.79232,3.13813,1.21311
3,1871.078,2.185,10,12.865,6,0.5,0.3567,1,0.28667,0.35667,326.6975809,60.02081474,70.08490126,9.172389732,0.160789055,0.011416908,0.00019413,5.96E-05,99.26153586,53.36072662,0.026241222,0.002896848,1844.513436,1191.547647,0.000404565,3.14E-05,0.011947114,0.000902659,1.54429,0.63211,0.85,0.75785,3.13813,1.21311
3,1871.078,2.185,10,12.865,6,0.5,0.3567,2,0.28667,0.35667,284.2388464,51.17443029,62.37600638,7.84004368,0.164679437,0.011692336,0.000186947,5.74E-05,106.3802336,58.77602173,0.032661167,0.003603637,2160.826038,1417.872454,0.000307306,2.38E-05,0.012119354,0.000915662,1.54429,0.63211,0.85,0.71797,3.13813,1.21311
3,1871.078,2.185,10,12.865,6,0.5,0.3567,3,0.28667,0.35667,247.9939148,43.69865358,55.65620644,6.72134892,0.168617283,0.011971099,0.000174737,5.37E-05,109.2093503,60.96176793,0.04017267,0.004429829,2471.522902,1640.945001,0.00022972,1.78E-05,0.012301195,0.000929391,1.54429,0.63211,0.85,0.67445,3.13813,1.21311
3,1871.078,2.185,10,12.865,6,0.5,0.3567,4,0.28667,0.35667,216.9398295,37.36671088,49.77800646,5.779115594,0.172602276,0.012253177,0.000159003,4.89E-05,107.8637476,59.91252856,0.048857527,0.005384269,2766.498676,1853.221182,0.000169308,1.31E-05,0.01249197,0.000943795,1.54429,0.63211,0.85,0.62878,3.13813,1.21311
3,1871.078,2.185,10,12.865,6,0.5,0.3567,5,0.28667,0.35667,190.2414085,31.99292821,44.61907846,4.983107159,0.176634361,0.012538565,0.000141229,4.34E-05,102.8864231,56.08538222,0.058782403,0.006474187,3036.711379,2047.98275,0.000123225,9.56E-06,0.01269113,0.000958833,1.54429,0.63211,0.85,0.58225,3.13813,1.21311
3,1871.078,2.185,10,12.865,6,0.5,0.3567,5.432,0.28667,0.35667,180.7147842,30.18807757,42.71621287,4.702621122,0.178155479,0.012647055,0.000134274,4.12E-05,99.81301586,53.74859432,0.062766552,0.006911824,3144.134987,2125.627543,0.000108937,8.44E-06,0.012767637,0.000964624,1.54429,0.63211,0.85,0.56213,3.13813,1.21311
3,1857.595,2.048,10,12.865,6,0.6,0.428,0.001,0.28667,0.28533,275.7614955,36.77926417,67.14297926,7.4822413,0.14178751,0.010148725,0.000210646,6.41E-05,109.1157286,60.29318371,0.019183802,0.002140222,1810.145785,1170.849419,0.000629727,4.90E-05,0.012863415,0.000978391,1.61845,0.67843,0.85,0.76498,3.79423,1.36723
3,1857.595,2.048,10,12.865,6,0.6,0.428,1,0.28667,0.28533,239.0503702,31.41515702,59.56201605,6.39928616,0.145331322,0.010401138,0.000209775,6.38E-05,122.9177647,71.14303076,0.024313241,0.002710205,2181.852675,1437.655427,0.0004867,3.79E-05,0.013045487,0.000992227,1.61845,0.67843,0.85,0.73159,3.79423,1.36723
3,1857.595,2.048,10,12.865,6,0.6,0.428,2,0.28667,0.28533,207.8249362,26.88391085,52.97558414,5.489671023,0.148924641,0.010657028,0.000202012,6.15E-05,131.9404002,78.46499647,0.03046144,0.003392237,2560.808442,1710.765393,0.000369239,2.87E-05,0.013239234,0.001006952,1.61845,0.67843,0.85,0.69295,3.79423,1.36723
3,1857.595,2.048,10,12.865,6,0.6,0.428,3,0.28667,0.28533,181.1901859,23.0492838,47.23779791,4.72401567,0.15256349,0.01091611,0.000188779,5.74E-05,135.6195307,81.49598828,0.037740697,0.004198446,2933.972356,1980.412966,0.000275643,2.15E-05,0.013443614,0.001022485,1.61845,0.67843,0.85,0.65076,3.79423,1.36723
3,1857.595,2.048,10,12.865,6,0.6,0.428,4,0.28667,0.28533,158.3875313,19.7957998,42.22169405,4.077509644,0.156247699,0.011178373,0.000171713,5.22E-05,134.0789205,80.21534075,0.046262682,0.00514092,3289.16017,2237.522274,0.000202859,1.58E-05,0.013657911,0.001038774,1.61845,0.67843,0.85,0.60649,3.79423,1.36723
3,1857.595,2.048,10,12.865,6,0.6,0.428,5,0.28667,0.28533,138.7980588,17.02904973,37.82202901,3.529937015,0.159977345,0.011443822,0.000152433,4.64E-05,127.9841017,75.21433666,0.056128749,0.006230661,3615.414153,2473.965294,0.000147416,1.15E-05,0.013881535,0.001055771,1.61845,0.67843,0.85,0.56139,3.79423,1.36723
3,1857.595,2.048,10,12.865,6,0.6,0.428,5.4,0.28667,0.28533,132.4704148,16.19269872,36.35554192,3.356202968,0.161257102,0.011535333,0.000145553,4.43E-05,124.4964017,72.38118293,0.059751163,0.006629972,3735.840404,2561.470239,0.000131668,1.02E-05,0.013959803,0.001061737,1.61845,0.67843,0.85,0.54337,3.79423,1.36723
3,1927.754,2.867,12,15.438,0.001,0.01,0.0073,0.001,0.26712,0.72555,1135.611054,644.8025283,120.3139494,26.75640277,0.187310372,0.013010319,7.78E-05,2.55E-05,90.20204669,46.57510224,0.018741088,0.002018373,912.6962944,521.1150688,0.000737205,5.91E-05,0.00572065,0.000420593,1.32849,0.4905,0.85,0.90357,1.45802,0.81843
3,1927.754,2.867,12,15.438,0.001,0.01,0.0073,1,0.26712,0.72555,974.7383603,539.3780354,106.4442036,22.539266,0.193468454,0.013439684,8.31E-05,2.72E-05,105.5466372,58.06095167,0.02398745,0.002583419,1133.310996,671.8452193,0.000566596,4.54E-05,0.005926488,0.00043572,1.32849,0.4905,0.85,0.87666,1.45802,0.81843
3,1927.754,2.867,12,15.438,0.001,0.01,0.0073,2,0.26712,0.72555,839.7790948,452.0074753,94.45381729,19.05132314,0.199671713,0.013872332,8.54E-05,2.80E-05,117.2336571,67.2334643,0.03013786,0.003245863,1366.580214,833.4329708,0.000427454,3.43E-05,0.00613509,0.00045105,1.32849,0.4905,0.85,0.84136,1.45802,0.81843
3,1927.754,2.867,12,15.438,0.001,0.01,0.0073,3,0.26712,0.72555,726.1087326,379.4510155,84.05522952,16.15811083,0.205917471,0.014308083,8.47E-05,2.77E-05,124.2957559,72.9355056,0.037227678,0.004009528,1604.860679,1000.033139,0.000317359,2.54E-05,0.006346347,0.000466576,1.32849,0.4905,0.85,0.79978,1.45802,0.81843
3,1927.754,2.867,12,15.438,0.001,0.01,0.0073,4,0.26712,0.72555,629.9177521,319.0342648,75.00139865,13.74901998,0.212209163,0.014747182,8.15E-05,2.67E-05,126.4171732,74.66589001,0.04528348,0.004877295,1840.472122,1165.816001,0.000232332,1.86E-05,0.006560362,0.000482304,1.32849,0.4905,0.85,0.75379,1.45802,0.81843
3,1927.754,2.867,12,15.438,0.001,0.01,0.0073,5,0.26712,0.72555,548.1611732,268.6096729,67.08928658,11.73567725,0.218550208,0.015189874,7.62E-05,2.49E-05,123.8686756,72.57304879,0.054317842,0.005850544,2066.007443,1325.207118,0.000167994,1.35E-05,0.006777237,0.000498242,1.32849,0.4905,0.85,0.70507,1.45802,0.81843
3,1927.754,2.867,12,15.438,0.001,0.01,0.0073,5.567,0.26712,0.72555,507.2796378,243.7844156,63.05962979,10.74292041,0.221827451,0.015421335,7.29E-05,2.39E-05,120.6103249,69.91770814,0.059314462,0.006390829,2187.034727,1411.102351,0.000141577,1.13E-05,0.006889088,0.000506476,1.32849,0.4905,0.85,0.67679,1.45802,0.81843
3,1916.015,2.783,12,15.438,0.001,0.1,0.0733,0.001,0.26712,0.65959,1027.906773,519.6937793,113.6960419,23.82119397,0.170763214,0.011904642,7.10E-05,2.31E-05,89.07251433,45.35212127,0.016656631,0.001802273,923.4706303,529.8728241,0.000800548,6.34E-05,0.005557335,0.000410868,1.36519,0.51188,0.85,0.8737,1.67907,0.87036
3,1916.015,2.783,12,15.438,0.001,0.1,0.0733,1,0.26712,0.65959,881.6086937,434.4974068,100.5352366,20.05893528,0.176461279,0.012302745,7.59E-05,2.47E-05,104.4161628,56.68698208,0.021404188,0.002315942,1148.886633,684.4601125,0.000614641,4.87E-05,0.005760198,0.000425859,1.36519,0.51188,0.85,0.84764,1.67907,0.87036
3,1916.015,2.783,12,15.438,0.001,0.1,0.0733,2,0.26712,0.65959,758.9702376,363.9333523,89.16358762,16.94867785,0.182203867,0.012704038,7.80E-05,2.54E-05,116.1515446,65.78371581,0.027016302,0.002923145,1387.745618,850.5211971,0.000463159,3.67E-05,0.005965885,0.00044106,1.36519,0.51188,0.85,0.81342,1.67907,0.87036
3,1916.015,2.783,12,15.438,0.001,0.1,0.0733,3,0.26712,0.65959,655.7543194,305.3667319,79.30656629,14.36996226,0.187988484,0.013108349,7.74E-05,2.52E-05,123.2953735,71.48381094,0.033541347,0.003629113,1632.233272,1022.064758,0.000343428,2.72E-05,0.006174291,0.000456461,1.36519,0.51188,0.85,0.77307,1.67907,0.87036
3,1916.015,2.783,12,15.438,0.001,0.1,0.0733,4,0.26712,0.65959,568.4739406,256.6249693,70.72850265,12.22374386,0.193818302,0.013515905,7.45E-05,2.42E-05,125.5153287,73.27438705,0.041019552,0.004438202,1874.457716,1193.087358,0.000251071,1.99E-05,0.006385516,0.000472071,1.36519,0.51188,0.85,0.72845,1.67907,0.87036
3,1916.015,2.783,12,15.438,0.001,0.1,0.0733,5,0.26712,0.65959,494.3438232,215.9649799,63.23579046,10.43091571,0.199696486,0.013926932,6.96E-05,2.26E-05,123.0685344,71.28736475,0.04947737,0.005353283,2106.774555,1357.824499,0.000181279,1.44E-05,0.006599662,0.000487897,1.36519,0.51188,0.85,0.68118,1.67907,0.87036
3,1916.015,2.783,12,15.438,0.001,0.1,0.0733,5.539,0.26712,0.65959,459.3917748,197.1971234,59.62479161,9.595606363,0.202566501,0.014129804,6.67E-05,2.17E-05,120.0486112,68.85253173,0.053909423,0.005834249,2225.721716,1442.524373,0.000154092,1.22E-05,0.006704104,0.000495629,1.36519,0.51188,0.85,0.65507,1.67907,0.87036
3,1902.676,2.682,12,15.438,0.001,0.2,0.1466,0.001,0.26712,0.5863,883.9829054,374.8663433,105.6423115,20.3862055,0.15386543,0.010777341,6.53E-05,2.11E-05,90.47613567,45.88776034,0.014708917,0.001600509,951.4834151,550.6965989,0.000893013,6.99E-05,0.005436699,0.000404521,1.41141,0.5398,0.85,0.84189,1.96895,0.93846
3,1902.676,2.682,12,15.438,0.001,0.2,0.1466,1,0.26712,0.5863,757.478886,313.2810675,93.35455771,17.1625009,0.159087744,0.011143385,6.99E-05,2.25E-05,106.2861089,57.52107039,0.018985765,0.002065812,1186.358503,712.663584,0.000684819,5.36E-05,0.005638424,0.000419524,1.41141,0.5398,0.85,0.81674,1.96895,0.93846
3,1902.676,2.682,12,15.438,0.001,0.2,0.1466,2,0.26712,0.5863,651.5288496,262.3035715,82.74366682,14.49842774,0.164353801,0.011512527,7.18E-05,2.32E-05,118.4361314,66.9066812,0.024088252,0.002620887,1435.858275,887.0127148,0.000515354,4.03E-05,0.005843072,0.000434744,1.41141,0.5398,0.85,0.78366,1.96895,0.93846
3,1902.676,2.682,12,15.438,0.001,0.2,0.1466,3,0.26712,0.5863,562.4368115,220.0161369,73.5515023,12.29045716,0.169661307,0.01188461,7.13E-05,2.30E-05,125.8941582,72.8393981,0.030077846,0.003272395,1691.83754,1067.483452,0.000381572,2.99E-05,0.006050541,0.000450174,1.41141,0.5398,0.85,0.74464,1.96895,0.93846
3,1902.676,2.682,12,15.438,0.001,0.2,0.1466,4,0.26712,0.5863,487.1645142,184.8396785,65.55665747,10.45348493,0.175013169,0.01225984,6.85E-05,2.21E-05,128.2981079,74.77366555,0.037009286,0.004026269,1946.022136,1247.769802,0.000278519,2.18E-05,0.00626093,0.000465822,1.41141,0.5398,0.85,0.70147,1.96895,0.93846
3,1902.676,2.682,12,15.438,0.001,0.2,0.1466,5,0.26712,0.5863,423.2870649,155.5086329,58.57733685,8.919549717,0.180412301,0.012638425,6.40E-05,2.06E-05,125.8967156,72.82819317,0.044924524,0.004887061,2190.357153,1421.787775,0.000200761,1.57E-05,0.006474344,0.000481694,1.41141,0.5398,0.85,0.65574,1.96895,0.93846
3,1902.676,2.682,12,15.438,0.001,0.2,0.1466,5.508,0.26712,0.5863,395.316105,143.0439119,55.43686253,8.253765233,0.182871856,0.012812589,6.16E-05,1.98E-05,123.0555519,70.54173297,0.048806818,0.005310158,2308.523319,1506.291127,0.000172358,1.35E-05,0.006571582,0.00048894,1.41141,0.5398,0.85,0.63197,1.96895,0.93846
3,1889.028,2.576,12,15.438,0.001,0.3,0.2199,0.001,0.26712,0.51301,726.7358179,245.2074248,96.69543181,16.81975683,0.138446824,0.009750583,6.14E-05,1.96E-05,95.33733825,48.88286746,0.013086532,0.001432837,1001.520907,586.9439823,0.001015262,7.87E-05,0.005394279,0.000404015,1.46419,0.57293,0.85,0.81154,2.31765,1.02037
3,1889.028,2.576,12,15.438,0.001,0.3,0.2199,1,0.26712,0.51301,622.1451026,204.9049104,85.39071748,14.16179696,0.143229039,0.010087219,6.57E-05,2.10E-05,112.243883,61.44185703,0.01696852,0.001857752,1251.63229,760.6457274,0.000777619,6.03E-05,0.00559779,0.000419251,1.46419,0.57293,0.85,0.78726,2.31765,1.02037
3,1889.028,2.576,12,15.438,0.001,0.3,0.2199,2,0.26712,0.51301,534.6302457,171.5592593,75.63490941,11.96545978,0.148054178,0.010426875,6.75E-05,2.16E-05,125.3008864,71.6247086,0.021643114,0.00236931,1518.003272,947.96901,0.000584389,4.53E-05,0.005804372,0.000434717,1.46419,0.57293,0.85,0.75527,2.31765,1.02037
3,1889.028,2.576,12,15.438,0.001,0.3,0.2199,3,0.26712,0.51301,461.1076857,143.907883,67.18875908,10.14534235,0.152920139,0.010769406,6.70E-05,2.14E-05,133.3838841,78.11688315,0.027184075,0.002975531,1791.960568,1142.234622,0.000432038,3.35E-05,0.006013921,0.000450405,1.46419,0.57293,0.85,0.71751,2.31765,1.02037
3,1889.028,2.576,12,15.438,0.001,0.3,0.2199,4,0.26712,0.51301,399.0455627,120.9126519,59.84724518,8.631228715,0.157829598,0.011115001,6.45E-05,2.06E-05,136.0838352,80.31137879,0.033660534,0.003683924,2064.639796,1336.679169,0.000314848,2.44E-05,0.006226541,0.000466323,1.46419,0.57293,0.85,0.67573,2.31765,1.02037
3,1889.028,2.576,12,15.438,0.001,0.3,0.2199,5,0.26712,0.51301,346.4248308,101.7425332,53.44211605,7.3670392,0.16278525,0.011463852,6.02E-05,1.92E-05,133.6486422,78.31849779,0.041130583,0.004500802,2327.366577,1524.744732,0.000226559,1.76E-05,0.006442337,0.000482478,1.46419,0.57293,0.85,0.63147,2.31765,1.02037
3,1889.028,2.576,12,15.438,0.001,0.3,0.2199,5.475,0.26712,0.51301,325.2262824,94.32924652,50.77550433,6.860892943,0.164875724,0.011612265,5.81E-05,1.86E-05,130.8966363,76.08001374,0.044534195,0.00487339,2446.680694,1610.487306,0.00019653,1.52E-05,0.006533523,0.000489319,1.46419,0.57293,0.85,0.60994,2.31765,1.02037
3,1875.087,2.463,12,15.438,0.001,0.4,0.2932,0.001,0.26712,0.43973,571.5887403,145.8055845,86.77950829,13.2444996,0.124443581,0.008820498,5.92E-05,1.88E-05,104.999884,55.41996515,0.011739534,0.001294391,1082.726268,645.3179249,0.001177231,9.07E-05,0.005455971,0.000411418,1.52443,0.61227,0.85,0.78267,2.74238,1.12014
3,1875.087,2.463,12,15.438,0.001,0.4,0.2932,1,0.26712,0.43973,488.8550602,121.9052193,76.57945342,11.15997607,0.128820494,0.009130272,6.35E-05,2.01E-05,123.9047153,69.82773453,0.01529294,0.001685986,1356.37888,837.0331291,0.000900556,6.94E-05,0.005665326,0.000427198,1.52443,0.61227,0.85,0.75921,2.74238,1.12014
3,1875.087,2.463,12,15.438,0.001,0.4,0.2932,2,0.26712,0.43973,419.6951804,102.1338075,67.78280666,9.4368623,0.133239489,0.009443,6.53E-05,2.07E-05,138.5797412,81.56217178,0.019612469,0.002161813,1648.60598,1044.104183,0.000675834,5.21E-05,0.00587797,0.000443226,1.52443,0.61227,0.85,0.72826,2.74238,1.12014
3,1875.087,2.463,12,15.438,0.001,0.4,0.2932,3,0.26712,0.43973,361.647451,85.73924987,60.1720313,8.008418797,0.137698657,0.009758547,6.48E-05,2.05E-05,147.7435582,89.10632384,0.024783998,0.002731238,1949.922996,1259.219805,0.00049888,3.84E-05,0.0060938,0.000459494,1.52443,0.61227,0.85,0.69171,2.74238,1.12014
3,1875.087,2.463,12,15.438,0.001,0.4,0.2932,4,0.26712,0.43973,312.6930366,72.10408431,53.56088561,6.819732734,0.142200475,0.010077089,6.23E-05,1.97E-05,150.9133681,91.74771326,0.030891598,0.003403422,2250.574695,1474.935774,0.000362961,2.80E-05,0.006312922,0.00047601,1.52443,0.61227,0.85,0.65125,2.74238,1.12014
3,1875.087,2.463,12,15.438,0.001,0.4,0.2932,5,0.26712,0.43973,271.2233582,60.7346585,47.79661393,5.82692129,0.146747445,0.010398803,5.82E-05,1.84E-05,148.3451985,89.59309174,0.038010901,0.004186601,2540.963455,1683.99568,0.000260726,2.01E-05,0.006535447,0.000492783,1.52443,0.61227,0.85,0.60838,2.74238,1.12014
3,1875.087,2.463,12,15.438,0.001,0.4,0.2932,5.442,0.26712,0.43973,255.9990264,56.7773272,45.59998963,5.464451482,0.148507769,0.010524192,5.63E-05,1.78E-05,145.5835968,87.28885773,0.040997612,0.004515065,2663.95774,1772.869993,0.000228618,1.76E-05,0.006621894,0.000499314,1.52443,0.61227,0.85,0.58901,2.74238,1.12014
3,1860.886,2.344,12,15.438,0.001,0.5,0.3664,0.001,0.26712,0.36644,431.7888233,79.9141899,75.96903766,9.853499122,0.111822475,0.007986356,5.93E-05,1.86E-05,122.1430771,67.864326,0.010630902,0.001181893,1211.98337,738.2591613,0.001394912,0.000107273,0.005670224,0.000430568,1.59304,0.65898,0.85,0.75533,3.26728,1.24344
3,1860.886,2.344,12,15.438,0.001,0.5,0.3664,1,0.26712,0.36644,368.9357474,66.92478727,66.98972226,8.318470229,0.115829013,0.0082718,6.35E-05,2.00E-05,144.4818563,85.66871102,0.013915257,0.001546691,1522.124192,957.7824244,0.001065741,8.20E-05,0.00589157,0.000447368,1.59304,0.65898,0.85,0.73265,3.26728,1.24344
3,1860.886,2.344,12,15.438,0.001,0.5,0.3664,2,0.26712,0.36644,316.4452367,56.17621481,59.25120322,7.048094726,0.119876799,0.008560136,6.54E-05,2.05E-05,161.914763,100.2237672,0.017946615,0.001994127,1854.246392,1195.1881,0.000798673,6.14E-05,0.006116538,0.000464444,1.59304,0.65898,0.85,0.70269,3.26728,1.24344
3,1860.886,2.344,12,15.438,0.001,0.5,0.3664,3,0.26712,0.36644,272.4300592,47.25893618,52.56045739,5.993742241,0.123964112,0.008851242,6.50E-05,2.04E-05,172.8984085,109.6560846,0.022823461,0.002534973,2197.613387,1442.203452,0.000588647,4.53E-05,0.006345019,0.000481786,1.59304,0.65898,0.85,0.66728,3.26728,1.24344
3,1860.886,2.344,12,15.438,0.001,0.5,0.3664,4,0.26712,0.36644,235.3442691,39.83724297,46.75238795,5.115333681,0.128093261,0.009145283,6.25E-05,1.96E-05,176.8310372,113.0741155,0.028646139,0.003180198,2541.108964,1690.355232,0.000427562,3.29E-05,0.006577129,0.000499404,1.59304,0.65898,0.85,0.62807,3.26728,1.24344
3,1860.886,2.344,12,15.438,0.001,0.5,0.3664,5,0.26712,0.36644,203.9570985,33.64311784,41.6916585,4.380800476,0.132266595,0.009442425,5.83E-05,1.83E-05,173.9888738,110.5872685,0.035510226,0.003940239,2873.735422,1931.336229,0.000306592,2.36E-05,0.006812987,0.000517306,1.59304,0.65898,0.85,0.58653,3.26728,1.24344
3,1860.886,2.344,12,15.438,0.001,0.5,0.3664,5.408,0.26712,0.36644,193.5588783,31.72033208,39.94846054,4.139392178,0.133733666,0.009547331,5.66E-05,1.78E-05,171.0921237,108.0649488,0.038134129,0.004230158,3004.094951,2026.100633,0.00027186,2.09E-05,0.006896362,0.000523651,1.59304,0.65898,0.85,0.56922,3.26728,1.24344
3,1846.487,2.219,12,15.438,0.001,0.6,0.4397,0.001,0.26712,0.29315,315.0634041,41.65249644,64.54009957,6.876628033,0.100587576,0.007252512,6.23E-05,1.94E-05,152.4774747,91.71020744,0.009735952,0.00109399,1423.573573,891.1321826,0.001697946,0.000131091,0.00613598,0.000469275,1.67086,0.71423,0.85,0.72961,3.92701,1.39842
3,1846.487,2.219,12,15.438,0.001,0.6,0.4397,1,0.26712,0.29315,268.9486218,35.00313523,56.868142,5.828354251,0.104260077,0.007516256,6.69E-05,2.08E-05,180.8200513,115.8695598,0.012807114,0.001438456,1792.552179,1155.344873,0.001295656,0.000100043,0.00637969,0.000487906,1.67086,0.71423,0.85,0.70766,3.92701,1.39842
3,1846.487,2.219,12,15.438,0.001,0.6,0.4397,2,0.26712,0.29315,230.4732902,29.49517172,50.26098945,4.958465668,0.107973031,0.007782832,6.89E-05,2.14E-05,203.0612469,135.6686685,0.016614757,0.001864939,2188.842037,1441.360141,0.000969615,7.49E-05,0.006627555,0.000506855,1.67086,0.71423,0.85,0.67863,3.92701,1.39842
3,1846.487,2.219,12,15.438,0.001,0.6,0.4397,3,0.26712,0.29315,198.240411,24.91935339,44.55239869,4.234523444,0.111724905,0.00805213,6.84E-05,2.13E-05,217.2048328,148.5931968,0.021271247,0.002385754,2599.695246,1739.381197,0.000713543,5.51E-05,0.006879456,0.000526112,1.67086,0.71423,0.85,0.64429,3.92701,1.39842
3,1846.487,2.219,12,15.438,0.001,0.6,0.4397,4,0.26712,0.29315,171.1069035,21.10441273,39.60031453,3.629709673,0.115517877,0.008324305,6.58E-05,2.05E-05,222.4459938,153.4374256,0.026895552,0.003013932,3011.822072,2039.305872,0.000517429,4.00E-05,0.007135522,0.000545687,1.67086,0.71423,0.85,0.60627,3.92701,1.39842
3,1846.487,2.219,12,15.438,0.001,0.6,0.4397,5,0.26712,0.29315,148.1634523,17.91383235,35.28835381,3.12251747,0.119354175,0.008599515,6.14E-05,1.91E-05,219.099905,150.3243974,0.033606993,0.003762531,3411.99852,2331.165982,0.000370388,2.86E-05,0.007395888,0.000565591,1.67086,0.71423,0.85,0.56597,3.92701,1.39842
3,1846.487,2.219,12,15.438,0.001,0.6,0.4397,5.372,0.26712,0.29315,141.3777731,17.03532363,33.96507679,2.974470697,0.120563169,0.008686318,5.98E-05,1.86E-05,215.8791247,147.3405445,0.035916208,0.004018855,3555.791485,2436.360257,0.00033225,2.56E-05,0.007478613,0.000571935,1.67086,0.71423,0.85,0.55064,3.92701,1.39842
3,1927.754,2.867,12,15.438,1,0.01,0.0073,0.001,0.26712,0.72555,1073.970516,604.2688345,117.0857818,25.75838736,0.190760452,0.01325097,8.33E-05,2.73E-05,77.01546187,37.27060377,0.019738389,0.002125776,875.1484772,495.7293003,0.000608882,4.88E-05,0.006196227,0.000455553,1.32849,0.4905,0.85,0.89565,1.45802,0.81843
3,1927.754,2.867,12,15.438,1,0.01,0.0073,1,0.26712,0.72555,923.9895422,506.3908293,103.6970144,21.72651275,0.196697964,0.013664993,8.79E-05,2.88E-05,89.45784466,46.02745289,0.025092803,0.002702462,1079.740749,635.0053264,0.000469052,3.76E-05,0.00639427,0.000470107,1.32849,0.4905,0.85,0.86715,1.45802,0.81843
3,1927.754,2.867,12,15.438,1,0.01,0.0073,2,0.26712,0.72555,797.79982,425.085655,92.10658466,18.38701681,0.202679529,0.014082211,8.94E-05,2.93E-05,98.72610571,52.8618893,0.031329494,0.003374202,1294.45663,783.2620969,0.000354719,2.84E-05,0.006595222,0.000484874,1.32849,0.4905,0.85,0.8307,1.45802,0.81843
