Pressure,Temp,nbot,fe_mant,feO_mant,S_mant,silicate_olivine%,ol_frac,C_metal,cf,Liq_frac,ave_ni,ni_err,ave_co,co_err,ave_cr,cr_err,ave_nb,nb_err,ave_w,w_err,ave_v,v_err,ave_mo,mo_err,ave_si,si_err,ave_mn,mn_err,ni_act,fe_act,Ol_D_Cr,Ol_D_V,Ol_D_Ni,Ol_D_Co
3,1922.735,2.667,10.000,12.865,0.001,0.1000,0.0713,3.000,0.28667,0.64200,784.9558853322305,387.080641557296,96.38176824008696,19.6481600582188,0.2321812365671269,0.01617151346133535,0.0001481950424994304,4.738383989497236e-05,224.6141155538108,170.77224488787613,0.0463104919793581,0.004988604587948989,2543.119706091064,1673.067738396766,0.00041941989806527994,3.356943214693689e-05,0.007650854634755489,0.0005638372393999764,1.33210,0.50362,0.85000,0.84657,1.58553,0.84839
3,1922.735,2.667,10.000,12.865,0.001,0.1000,0.0713,4.000,0.28667,0.64200,680.8697720871049,327.00471176448406,85.96540009499795,16.739482793262493,0.2393222833990092,0.016671468127706254,0.0001425603039492703,4.5582317264119976e-05,228.65549174395989,174.8752944643048,0.0566209709263081,0.006099343500606776,2919.019594755372,1940.6743510272997,0.00030679020674519397,2.455907575777064e-05,0.007911646503402276,0.0005830494512076303,1.33210,0.50362,0.85000,0.79792,1.58553,0.84839
3,1922.735,2.667,10.000,12.865,0.001,0.1000,0.0713,5.000,0.28667,0.64200,592.4062727587382,276.6310598495292,76.86473295846537,14.302251091598858,0.246520597801297,0.01717564490303518,0.00013333812700769827,4.2634440005413986e-05,224.22158572835468,170.34544017571622,0.06828282666021379,0.007355812203782144,3279.32765919003,2197.6399939012417,0.0002216423438056849,1.7746242040718633e-05,0.008175980172516233,0.0006025226638794258,1.33210,0.50362,0.85000,0.74634,1.58553,0.84839
3,1922.735,2.667,10.000,12.865,0.001,0.1000,0.0713,5.555,0.28667,0.64200,549.4627066357675,252.60628175045602,72.34615753800863,13.131344580959128,0.25015727069178123,0.017433736692352646,0.00012769703459418276,4.0821676688134225e-05,218.5418836441731,164.5776621085628,0.07460606630845258,0.00804018091360499,3468.977069804396,2333.2759971621276,0.0001874473924979472,1.4992595953102324e-05,0.008309165935062904,0.0006123522892195678,1.33210,0.50362,0.85000,0.71702,1.58553,0.84839
3,1910.203,2.557,10.000,12.865,0.001,0.2000,0.1427,0.001,0.28667,0.57067,1064.8032795502666,474.41215644314633,128.64923324378896,27.772013400188477,0.19062041436123758,0.013319462732111334,0.00012716148946586238,4.027177588965551e-05,165.21798594533803,111.64205559721655,0.02028665417018365,0.0021965102981795384,1492.2903038367635,932.6721662128069,0.0010830230610926405,8.557966263904138e-05,0.006762961784942441,0.0005014084518124693,1.37467,0.52864,0.85000,0.92109,1.86639,0.91437
3,1910.203,2.557,10.000,12.865,0.001,0.2000,0.1427,1.000,0.28667,0.57067,913.0833907364208,398.4837973031825,113.70892208027331,23.439802657009523,0.19702972482863665,0.013768292781125445,0.00013603243314241773,4.3078564350650775e-05,193.96572173862683,138.7996183664232,0.02617064934800964,0.0028334491462898904,1858.9943236375145,1191.3247377223524,0.0008308044824474089,6.565700837761255e-05,0.007012844509389438,0.0005199269586067855,1.37467,0.52864,0.85000,0.89373,1.86639,0.91437
3,1910.203,2.557,10.000,12.865,0.001,0.2000,0.1427,2.000,0.28667,0.57067,785.910695426527,335.3702728055933,100.80309194446889,19.844441080141525,0.2034905909402841,0.014220835988704009,0.0001398873644188725,4.4297728316656e-05,216.04809555022376,160.46103026804388,0.03319207747494516,0.0035934192530368164,2248.158279145966,1467.508404217877,0.000625491193096204,4.94381179634205e-05,0.0072662714940757425,0.0005387082096622285,1.37467,0.52864,0.85000,0.85771,1.86639,0.91437
3,1910.203,2.557,10.000,12.865,0.001,0.2000,0.1427,3.000,0.28667,0.57067,678.8887777361228,282.77781484862066,89.61925214869308,16.853111874881606,0.21000017697712306,0.014676900192936779,0.00013886894427157112,4.397456763706385e-05,229.59764621644834,174.04952428824504,0.04143722469016272,0.004485732067028184,2647.079606291116,1751.7268982185371,0.000463369752382364,3.6629874817982186e-05,0.007523115384733276,0.0005577427663437994,1.37467,0.52864,0.85000,0.81521,1.86639,0.91437
3,1910.203,2.557,10.000,12.865,0.001,0.2000,0.1427,4.000,0.28667,0.57067,588.3994794712731,238.81640549290447,79.88921810144362,14.355719544772043,0.21656202988710618,0.015136740640438153,0.00013358023583228388,4.229999516872261e-05,233.96153826740252,178.46146410510065,0.05098334413464871,0.005518741818664408,3042.8839966137507,2034.443585753001,0.0003384377805545439,2.67584978428615e-05,0.00778350001174461,0.0005770398050395605,1.37467,0.52864,0.85000,0.76816,1.86639,0.91437
3,1910.203,2.557,10.000,12.865,0.001,0.2000,0.1427,5.000,0.28667,0.57067,511.5526462405807,201.97150315788502,71.39270043661472,12.263768749166436,0.22317969254244804,0.0156006128060192,0.00012490820795574948,3.955470276537528e-05,229.59312089247587,174.01718210562422,0.06189018155438759,0.006698945604744692,3423.0613692333472,2306.455691495493,0.00024412306673813429,1.930521172119517e-05,0.00804755278588613,0.0005966087676393529,1.37467,0.52864,0.85000,0.71829,1.86639,0.91437
3,1910.203,2.557,10.000,12.865,0.001,0.2000,0.1427,5.526,0.28667,0.57067,476.67728433747465,185.68781412131045,67.42929040763605,11.321818682459762,0.22631942639158364,0.015823391211338293,0.00011993076372577248,3.796998108729224e-05,224.20395438295108,168.56519505400217,0.06746468631855713,0.007304270702805776,3613.108265814891,2442.812200521536,0.00020837962680396284,1.6461312690798832e-05,0.008172669190992812,0.0006058994007635678,1.37467,0.52864,0.85000,0.69146,1.86639,0.91437
3,1897.411,2.440,10.000,12.865,0.001,0.3000,0.2140,0.001,0.28667,0.49933,882.6895151458042,314.225971093716,118.08106060305609,22.971740295584983,0.17194603441845302,0.012068300614284098,0.00012177888864266035,3.818614033004471e-05,174.15016075032884,118.64136142338863,0.01801446287822738,0.001961683874039629,1578.1277056782208,995.845881927886,0.0012248466873090106,9.579719833894637e-05,0.006735537751374437,0.0005024526266559173,1.42354,0.55793,0.85000,0.88757,2.20565,0.99406
3,1897.411,2.440,10.000,12.865,0.001,0.3000,0.2140,1.000,0.28667,0.49933,756.2450529453797,263.89311411629495,104.30279623911998,19.390129645968017,0.17782264256691824,0.01248091953894811,0.00013035895445706245,4.087409815209205e-05,204.87321495932468,147.8013296971634,0.0233445897808876,0.002541850861996469,1970.149413043275,1273.6708718772857,0.0009385258748590261,7.341177509073336e-05,0.006988311940644224,0.0005213008455713615,1.42354,0.55793,0.85000,0.86116,2.20565,0.99406
3,1897.411,2.440,10.000,12.865,0.001,0.3000,0.2140,2.000,0.28667,0.49933,650.35142930164,222.07730447831983,92.4077864297227,16.417717089889706,0.18374971525314118,0.012897121579311428,0.0001341047401345474,4.2047081098303704e-05,228.5813717809315,171.15587090631095,0.02976577143088149,0.003240570652572493,2387.179150549221,1570.8995670861168,0.0007056846403956657,5.520619077189446e-05,0.007244813353875951,0.0005404270668853009,1.42354,0.55793,0.85000,0.82635,2.20565,0.99406
3,1897.411,2.440,10.000,12.865,0.001,0.3000,0.2140,3.000,0.28667,0.49933,561.313407739199,187.24747028858326,82.10585698407603,13.944755279483331,0.1897246453476817,0.013316728056298136,0.000133148343978384,4.1746623867797486e-05,243.24350256560473,185.91873507576838,0.037381797325096486,0.004069053350532084,2815.634078837114,1877.3698585291024,0.0005220426455095447,4.08459938747962e-05,0.007504913978734664,0.0005598217449892109,1.42354,0.55793,0.85000,0.78524,2.20565,0.99406
3,1897.411,2.440,10.000,12.865,0.001,0.3000,0.2140,4.000,0.28667,0.49933,486.09318925004334,158.1438575532168,73.14818396180301,11.880243027582138,0.19575069051176971,0.013739972392820024,0.00012806980398948832,4.015453156608433e-05,248.12501049127053,190.87454517706044,0.046290574308899386,0.005037880695010018,3241.6698667666174,2182.81777893255,0.00038071449015890304,2.9793227444181328e-05,0.00776874008635893,0.0005794942950404971,1.42354,0.55793,0.85000,0.73974,2.20565,0.99406
3,1897.411,2.440,10.000,12.865,0.001,0.3000,0.2140,5.000,0.28667,0.49933,422.26607015157794,133.7581713495512,65.33048154129546,10.151013382341931,0.201831117464725,0.01416708899580884,0.00011972588178127027,3.7539252347907796e-05,243.67994837723126,186.333367047142,0.056575180022304446,0.006156053126618621,3651.768945259321,2477.28848583374,0.00027417689074770265,2.1460090612836154e-05,0.008036421927330515,0.0005994544290837999,1.42354,0.55793,0.85000,0.69150,2.20565,0.99406
3,1897.411,2.440,10.000,12.865,0.001,0.3000,0.2140,5.495,0.28667,0.49933,395.40519324737147,123.87583187475984,61.93059260456457,9.427448895892272,0.20452371334350095,0.014358302246157742,0.0001152588288838798,3.613044188951138e-05,238.41403240938672,180.98129786780504,0.06149989413573516,0.006692739133017961,3845.5343844968606,2616.8039792988375,0.0002362927286703115,1.8475419329621802e-05,0.008154993599168521,0.0006083148263456576,1.42354,0.55793,0.85000,0.66705,2.20565,0.99406
3,1884.363,2.316,10.000,12.865,0.001,0.4000,0.2853,0.001,0.28667,0.42800,699.6084537585671,188.49364774469157,106.27711160031454,18.109178142757557,0.15496178013201253,0.010935052262270142,0.00011998269422140765,3.72462438948615e-05,191.56250504097815,133.49796561995484,0.01613642905544701,0.001768740048862876,1714.1627917529725,1095.2924322827516,0.0014137607531722436,0.00010980186767479752,0.00683967809617139,0.0005134558944136164,1.47971,0.59218,0.85000,0.85563,2.62108,1.09165
3,1884.363,2.316,10.000,12.865,0.001,0.4000,0.2853,1.000,0.28667,0.42800,598.8471728523284,158.35384307995545,93.81428468787306,15.295605170246077,0.1603477540315577,0.011314698386214123,0.00012852320267121758,3.9895054352191046e-05,225.84090383108747,166.54934468180616,0.02100668002978034,0.002302176383023721,2144.762727445757,1402.146144447723,0.0010820160198735593,8.404556043705297e-05,0.007100453846313784,0.0005330240282950325,1.47971,0.59218,0.85000,0.83013,2.62108,1.09165
3,1884.363,2.316,10.000,12.865,0.001,0.4000,0.2853,2.000,0.28667,0.42800,514.5379820897831,133.32233844260188,83.06154156371485,12.959587846582627,0.16578308612706733,0.011697817144900619,0.0001322697962275165,4.105659532961817e-05,252.41792049879962,193.11123650572296,0.026929938894596623,0.0029506023332037208,2603.971953843503,1731.0339712589735,0.0008125093485859578,6.311988339475606e-05,0.007365227506772823,0.0005528922356238701,1.47971,0.59218,0.85000,0.79647,2.62108,1.09165
3,1884.363,2.316,10.000,12.865,0.001,0.4000,0.2853,3.000,0.28667,0.42800,443.7108379432952,112.47691597466002,73.75453348798328,11.015315052088276,0.17126539118550727,0.012084243168385002,0.00013134786337963398,4.0769899600809714e-05,268.98677647316947,210.02353379458194,0.034026808614197955,0.0037270665425986954,3076.872750986246,2070.795648893253,0.0006002048059107061,4.663403253555247e-05,0.007633868029005047,0.0005730506825519673,1.47971,0.59218,0.85000,0.75670,2.62108,1.09165
3,1884.363,2.316,10.000,12.865,0.001,0.4000,0.2853,4.000,0.28667,0.42800,383.9267828171366,95.05991292648447,65.66677751969398,9.391568859482566,0.1767976728483966,0.012474191150745228,0.0001263313317857613,3.921305048945515e-05,274.68518790586694,215.88769067410297,0.042416162304675965,0.004644428350656629,3548.170888293035,2410.089339360509,0.00043704000988551925,3.3962440717112304e-05,0.007906506904321766,0.0005935092357175437,1.47971,0.59218,0.85000,0.71266,2.62108,1.09165
3,1884.363,2.316,10.000,12.865,0.001,0.4000,0.2853,5.000,0.28667,0.42800,333.24059982845085,80.46567782036486,58.612423974013254,8.031047205092,0.1823829568490484,0.012867877566691981,0.00011807174586874555,3.6650183724281634e-05,269.9843627860215,211.01950007689746,0.05220596522397116,0.0057143763945333905,4002.8587375059924,2737.8552805047566,0.0003142241477949542,2.4423031269306863e-05,0.008183280147194875,0.0006142781013279883,1.47971,0.59218,0.85000,0.66598,2.62108,1.09165
3,1884.363,2.316,10.000,12.865,0.001,0.4000,0.2853,5.464,0.28667,0.42800,313.61690284483456,75.09374673275354,55.77789219062124,7.507231475949967,0.18467491013887005,0.013030929707501233,0.00011397578815128431,3.537066017617057e-05,264.65327071861066,205.52413528386523,0.05656700924734824,0.006191443650847343,4204.795480802813,2883.8133306572813,0.0002735206462005117,2.123698704235895e-05,0.008297097291050978,0.0006228389483433297,1.47971,0.59218,0.85000,0.64381,2.62108,1.09165
3,1871.078,2.185,10.000,12.865,0.001,0.5000,0.3567,0.001,0.28667,0.35667,532.014633087957,103.58595910039956,93.27527621262041,13.442189438010253,0.13962063932278596,0.00991722228870423,0.00012264472938237225,3.769197165719609e-05,222.0975757707314,161.08600375795842,0.014595567665946406,0.001612515650195252,1927.9434965341768,1251.32411322634,0.001668352238676543,0.00012926922714410357,0.007137491726902588,0.0005393028390541191,1.54429,0.63211,0.85000,0.82533,3.13813,1.21311
3,1871.078,2.185,10.000,12.865,0.001,0.5000,0.3567,1.000,0.28667,0.35667,454.9799640347425,87.1290894545553,82.28045990178072,11.372365982007864,0.14455780755286773,0.010267019245343558,0.0001314677347473933,4.0401084781136675e-05,262.42639823196623,201.0802361969113,0.019089360637609794,0.0021083546780874774,2417.8654238604704,1602.6268868457412,0.0012753587013239651,9.882932341470983e-05,0.007414021882663489,0.0005601883260076023,1.54429,0.63211,0.85000,0.80069,3.13813,1.21311
3,1871.078,2.185,10.000,12.865,0.001,0.5000,0.3567,2.000,0.28667,0.35667,390.58090319020585,73.46135546791196,72.80034487295238,9.651844378263311,0.149543232071818,0.010620191282692227,0.00013535814051545038,4.159521915908145e-05,293.8477342533313,233.30103154761716,0.024607565366771906,0.0027166647637460774,2941.6906153115715,1979.8168635262648,0.0009564218799260276,7.412398765848135e-05,0.007694960477238552,0.0005814068444782751,1.54429,0.63211,0.85000,0.76813,3.13813,1.21311
3,1871.078,2.185,10.000,12.865,0.001,0.5000,0.3567,3.000,0.28667,0.35667,336.52744279882955,62.07714294223314,64.60000844604967,8.21821554314769,0.15457474371164678,0.010976586223940427,0.00013443889206317156,4.131226606565962e-05,313.5985033116143,253.95462617972646,0.0312878039291947,0.0034523622652528107,3482.4558435366794,2370.216142823484,0.0007054848093287467,5.468421375333848e-05,0.007980169831685239,0.0006029479956707781,1.54429,0.63211,0.85000,0.72963,3.13813,1.21311
3,1871.078,2.185,10.000,12.865,0.001,0.5000,0.3567,4.000,0.28667,0.35667,290.9410785411232,52.56167370886082,57.47835596329808,7.019592135226088,0.15965512841344043,0.011336403096191612,0.00012929907985511293,3.9733179273522806e-05,320.6121078350782,261.3452995074923,0.03927123277560362,0.0043307384296399146,4022.663657913281,2760.8538088026753,0.0005128949812272486,3.976276591717579e-05,0.008269790899781785,0.0006248224250175465,1.54429,0.63211,0.85000,0.68698,3.13813,1.21311
3,1871.078,2.185,10.000,12.865,0.001,0.5000,0.3567,5.000,0.28667,0.35667,252.32472024356304,44.58383708065131,51.27045567040072,6.014168304162503,0.16478720752246986,0.011699843561554275,0.00012081687481016611,3.712762269149906e-05,315.3993937549798,255.81737012240683,0.04869349458412006,0.005366487992400131,4545.056283327793,3139.0081530235984,0.0003681496115831801,2.854662158667188e-05,0.008563969945732042,0.0006470411792019147,1.54429,0.63211,0.85000,0.64178,3.13813,1.21311
3,1871.078,2.185,10.000,12.865,0.001,0.5000,0.3567,5.432,0.28667,0.35667,238.67683619971234,41.93614595975787,48.98959296737637,5.661882523797808,0.16672228922550997,0.011837849567698544,0.00011695207973861393,3.593161924013581e-05,309.75836442919507,249.8593855515415,0.05256653940612098,0.005791827793476667,4761.7541439527495,3296.279349408874,0.00032379048347132576,2.5080489710553335e-05,0.008675368185653122,0.0006554769865448107,1.54429,0.63211,0.85000,0.62179,3.13813,1.21311
3,1857.595,2.048,10.000,12.865,0.001,0.6000,0.4280,0.001,0.28667,0.28533,390.3214531760467,53.6823744964695,79.36313737373813,9.296249010304075,0.12592201130982486,0.009017818750932553,0.00013187912331745434,4.013230830220461e-05,275.59502233052325,212.34317282693675,0.013353260841570335,0.0014906662424482924,2275.379716458509,1505.1801661739964,0.0020226205274790415,0.00015730592833308412,0.007755813621254708,0.0005899344007909544,1.61845,0.67843,0.85000,0.79677,3.79423,1.36723
3,1857.595,2.048,10.000,12.865,0.001,0.6000,0.4280,1.000,0.28667,0.28533,333.5088754479394,45.274711186165064,69.95872511927976,7.892081219485982,0.13045343566987747,0.009340879119268808,0.00014147133918010574,4.3048778186247997e-05,326.40140150512485,264.8491785111898,0.017547844402471913,0.0019578197240820547,2860.525406243621,1927.5869446052054,0.0015443510237894986,0.00012012170160481852,0.008061202432924032,0.0006131534945821217,1.61845,0.67843,0.85000,0.77295,3.79423,1.36723
3,1857.595,2.048,10.000,12.865,0.001,0.6000,0.4280,2.000,0.28667,0.28533,286.05653422702983,38.2883254957773,61.85518071215114,6.721937815352959,0.1350320408687295,0.0096672189646121,0.00014572429911696792,4.43414792012853e-05,366.18791818033077,307.1982950482243,0.022749303926975693,0.002536156397866942,3487.851581912395,2381.8980077446054,0.001156604652425721,8.997363682395066e-05,0.008371654835692667,0.0006367576538529202,1.61845,0.67843,0.85000,0.74142,3.79423,1.36723
3,1857.595,2.048,10.000,12.865,0.001,0.6000,0.4280,3.000,0.28667,0.28533,246.26165612043172,32.464531667554155,54.85007816750247,5.74445669182222,0.1396558682827381,0.00999669924866095,0.00014476413391816497,4.404890359210139e-05,391.4100596173813,334.5079276095938,0.02911349349251533,0.0032425781404499983,4137.120788603856,2853.019425449616,0.0008519008151193215,6.628021093886652e-05,0.00868702044516056,0.0006607354438399241,1.61845,0.67843,0.85000,0.70411,3.79423,1.36723
3,1857.595,2.048,10.000,12.865,0.001,0.6000,0.4280,4.000,0.28667,0.28533,212.72887795591916,27.59141531027361,48.770292379084715,4.925143284128272,0.14432752460180695,0.010329506477280283,0.0001392267387374762,4.236445699851419e-05,400.6558778321693,344.5860604490043,0.0368064175417402,0.004095081770539826,4787.326226915147,3325.3941358027814,0.0006183691589132125,4.811897433561314e-05,0.009007456857379076,0.0006850988458065498,1.61845,0.67843,0.85000,0.66278,3.79423,1.36723
3,1857.595,2.048,10.000,12.865,0.001,0.6000,0.4280,5.000,0.28667,0.28533,184.34694646158783,23.500046614885857,43.473902946338605,4.2361408308924275,0.14904966595511537,0.010665830722315788,0.00013006479064264063,3.95778027644569e-05,394.5113138676918,337.8454495749411,0.045995856486848966,0.0051118591589034415,5417.639271849761,3783.668942704115,0.00044311939897176823,3.4488299247159434e-05,0.00933312820978619,0.0007098603385672438,1.61845,0.67843,0.85000,0.61897,3.79423,1.36723
3,1857.595,2.048,10.000,12.865,0.001,0.6000,0.4280,5.400,0.28667,0.28533,175.2639637290787,22.279506553680896,41.71515402627417,4.018881576070466,0.1506694006458186,0.010781656220802219,0.0001262654779974275,3.841269116521069e-05,388.1853859391685,330.929516729219,0.04944875123735252,0.005492491652146924,5660.080416083861,3960.374459856604,0.0003939134823850591,3.0626031100153175e-05,0.009445607905396683,0.0007184380963147904,1.61845,0.67843,0.85000,0.60107,3.79423,1.36723
3,1933.798,2.760,10.000,12.865,1,0.0100,0.0071,0.001,0.28667,0.70620,1275.0187025506636,746.6944959281235,141.97248370849877,34.9213071111336,0.23532557351014705,0.016342110950634006,0.0001568171799810053,5.05667870909077e-05,140.25865974456588,90.88873050338015,0.02736369180520175,0.002935371456021202,1360.9980989354603,836.421660533735,0.000747550151907581,6.054858231682919e-05,0.007656190829666413,0.0005613055342188805,1.29843,0.48422,0.85000,0.98050,1.37203,0.79823
3,1933.798,2.760,10.000,12.865,1,0.0100,0.0071,1.000,0.28667,0.70620,1097.6150845578786,628.9111861364046,125.75314055790174,29.527082856535184,0.24259631946860535,0.01685051695362472,0.0001656759176040313,5.342053436049556e-05,162.85329261751735,111.54330824176864,0.03476419092696394,0.003729389661800548,1678.123888510347,1058.1695170859798,0.0005759816102394717,4.6657797956202915e-05,0.007900358572086496,0.0005791984501498309,1.29843,0.48422,0.85000,0.94946,1.37203,0.79823
3,1933.798,2.760,10.000,12.865,1,0.0100,0.0071,2.000,0.28667,0.70620,948.2509374632742,530.6489553345177,111.70872641326923,25.041291454206025,0.2499193484496072,0.017362849355424204,0.00016852218582622287,5.4336642437710766e-05,179.68526680015722,127.51862392425683,0.043379270809148315,0.004653829104268784,2010.7257638824062,1292.3268323753255,0.00043570782853582103,3.529975467127093e-05,0.008148048866806621,0.0005973496389468752,1.29843,0.48422,0.85000,0.90973,1.37203,0.79823
3,1933.798,2.760,10.000,12.865,1,0.0100,0.0071,3.000,0.28667,0.70620,822.0218590436224,448.49445031287144,99.5102489277408,21.30170053023471,0.25729104390749724,0.017878865908533735,0.000165709223939063,5.342909294040442e-05,189.41882190151762,136.9577836431812,0.053245411616324734,0.005712666013862836,2347.790380082536,1530.6794208136832,0.0003244087053244171,2.6286799877725573e-05,0.008399098768205361,0.0006157471534616258,1.29843,0.48422,0.85000,0.86355,1.37203,0.79823
3,1933.798,2.760,10.000,12.865,1,0.0100,0.0071,4.000,0.28667,0.70620,714.8629164923279,379.6136951325914,88.87413178398513,18.17349381567925,0.26471502955291215,0.01839883133002638,0.00015807888996434603,5.096921826328519e-05,191.69807277076484,139.17952445947182,0.06438717903432906,0.0069086251518366264,2678.441218675079,1765.1836580034558,0.00023819718023202716,1.930449690653113e-05,0.008653594443050751,0.0006343973025819326,1.29843,0.48422,0.85000,0.81292,1.37203,0.79823
3,1933.798,2.760,10.000,12.865,1,0.0100,0.0071,5.000,0.28667,0.70620,623.5104627411281,321.72248552736744,79.56681137133981,15.548108093914077,0.2721949196968796,0.01892301052656713,0.00014674952384265567,4.731737219076805e-05,187.0277321003846,134.60033028597357,0.0768101703840136,0.008242432365862334,2992.350804936312,1988.2540679790795,0.00017275955174990643,1.4003866809694278e-05,0.008911628386251402,0.0006533068596973847,1.29843,0.48422,0.85000,0.75961,1.37203,0.79823
3,1933.798,2.760,10.000,12.865,1,0.0100,0.0071,5.581,0.28667,0.70620,576.6315277717239,292.378943167285,74.70210994130737,14.218089362792654,0.2761753761246551,0.019205874439253444,0.0001396944032799491,4.503207033183884e-05,181.54987550142093,129.26847363584906,0.08385460520905705,0.009002886286296528,3163.667680738671,2110.3465812661693,0.0001451268404733614,1.1751539588148483e-05,0.00904847573487836,0.0006633525056831167,1.29843,0.48422,0.85000,0.72801,1.37203,0.79823
